143629,Norwich-New London-Willimantic,MT0935980000000,Connecticut,CT
242177,Waterbury-Shelton,MT0947930000000,Connecticut,CT
85208,Dover,MT1020100000000,Delaware,DE
373181,Cape Coral-Fort Myers,MT1215980000000,Florida,FL
141238,Crestview-Fort Walton Beach-Destin,MT1218880000000,Florida,FL
320398,Deltona-Daytona Beach-Ormond Beach,MT1219660000000,Florida,FL
169770,Gainesville,MT1223540000000,Florida,FL
53454,Homosassa Springs,MT1226140000000,Florida,FL
854593,Jacksonville,MT1227260000000,Florida,FL
358393,Lakeland-Winter Haven,MT1229460000000,Florida,FL
3303590,Miami-Fort Lauderdale-West Palm Beach,MT1233100000000,Florida,FL
185101,Naples-Marco Island,MT1234940000000,Florida,FL
397525,North Port-Bradenton-Sarasota,MT1235840000000,Florida,FL
159010,Ocala,MT1236100000000,Florida,FL
1534583,Orlando-Kissimmee-Sanford,MT1236740000000,Florida,FL
304502,Palm Bay-Melbourne-Titusville,MT1237340000000,Florida,FL
100649,Panama City-Panama City Beach,MT1237460000000,Florida,FL
237228,Pensacola-Ferry Pass-Brent,MT1237860000000,Florida,FL
240238,Port St. Lucie,MT1238940000000,Florida,FL
77116,Punta Gorda,MT1239460000000,Florida,FL
67250,Sebastian-Vero Beach-West Vero Corridor,MT1242680000000,Florida,FL
36730,Sebring,MT1242700000000,Florida,FL
208276,Tallahassee,MT1245220000000,Florida,FL
1695885,Tampa-St. Petersburg-Clearwater,MT1245300000000,Florida,FL
34129,Wildwood-The Villages,MT1248680000000,Florida,FL
62113,Albany,MT1310500000000,Georgia,GA
109267,Athens-Clarke County,MT1312020000000,Georgia,GA
3298356,Atlanta-Sandy Springs-Roswell,MT1312060000000,Georgia,GA
265600,Augusta-Richmond County,MT1312260000000,Georgia,GA
55239,Brunswick-St. Simons,MT1315260000000,Georgia,GA
128293,Columbus,MT1317980000000,Georgia,GA
69244,Dalton,MT1319140000000,Georgia,GA
108627,Gainesville,MT1323580000000,Georgia,GA
30985,Hinesville,MT1325980000000,Georgia,GA
96812,Macon-Bibb County,MT1331420000000,Georgia,GA
48292,Rome,MT1340660000000,Georgia,GA
208600,Savannah,MT1342340000000,Georgia,GA
61522,Valdosta,MT1346660000000,Georgia,GA
89566,Warner Robins,MT1347580000000,Georgia,GA
80597,Kahului-Wailuku,MT1527980000000,Hawaii,HI
472963,Urban Honolulu,MT1546520000000,Hawaii,HI
454065,Boise City,MT1614260000000,Idaho,ID
90534,Coeur d'Alene,MT1617660000000,Idaho,ID
84729,Idaho Falls,MT1626820000000,Idaho,ID
31117,Lewiston,MT1630300000000,Idaho,ID
41314,Pocatello,MT1638540000000,Idaho,ID
60207,Twin Falls,MT1646300000000,Idaho,ID
95783,Bloomington,MT1714010000000,Illinois,IL
126971,Champaign-Urbana,MT1716580000000,Illinois,IL
5018966,Chicago-Naperville-Elgin,MT1716980000000,Illinois,IL
188155,Davenport-Moline-Rock Island,MT1719340000000,Iowa,IA
44196,Decatur,MT1719500000000,Illinois,IL
51266,Kankakee,MT1728100000000,Illinois,IL
177445,Peoria,MT1737900000000,Illinois,IL
161081,Rockford,MT1740420000000,Illinois,IL
103976,Springfield,MT1744100000000,Illinois,IL
86039,Bloomington,MT1814020000000,Indiana,IN
39588,Columbus,MT1818020000000,Indiana,IN
97384,Elkhart-Goshen,MT1821140000000,Indiana,IN
135756,Evansville,MT1821780000000,Indiana,IN
232849,Fort Wayne,MT1823060000000,Indiana,IN
1143822,Indianapolis-Carmel-Greenwood,MT1826900000000,Indiana,IN
37069,Kokomo,MT1829020000000,Indiana,IN
121633,Lafayette-West Lafayette,MT1829200000000,Indiana,IN
51642,Michigan City-La Porte,MT1833140000000,Indiana,IN
54125,Muncie,MT1834620000000,Indiana,IN
155983,South Bend-Mishawaka,MT1843780000000,Indiana,IN
77968,Terre Haute,MT1845460000000,Indiana,IN
70672,Ames,MT1911180000000,Iowa,IA
145293,Cedar Rapids,MT1916300000000,Iowa,IA
411521,Des Moines-West Des Moines,MT1919780000000,Iowa,IA
53566,Dubuque,MT1920220000000,Iowa,IA
100546,Iowa City,MT1926980000000,Iowa,IA
75967,Sioux City,MT1943580000000,Iowa,IA
88246,Waterloo-Cedar Falls,MT1947940000000,Iowa,IA
72671,Lawrence,MT2029940000000,Kansas,KS
64948,Manhattan,MT2031740000000,Kansas,KS
118710,Topeka,MT2045820000000,Kansas,KS
336610,Wichita,MT2048620000000,Kansas,KS
93668,Bowling Green,MT2114540000000,Kentucky,KY
55853,Elizabethtown,MT2121060000000,Kentucky,KY
278566,Lexington-Fayette,MT2130460000000,Kentucky,KY
704052,Louisville/Jefferson County,MT2131140000000,Kentucky,KY
52517,Owensboro,MT2136980000000,Kentucky,KY
46117,Paducah,MT2137140000000,Kentucky,KY
64252,Alexandria,MT2210780000000,Louisiana,LA
426262,Baton Rouge,MT2212940000000,Louisiana,LA
61108,Hammond,MT2225220000000,Louisiana,LA
87934,Houma-Bayou Cane-Thibodaux,MT2226380000000,Louisiana,LA
197065,Lafayette,MT2229180000000,Louisiana,LA
97319,Lake Charles,MT2229340000000,Louisiana,LA
95405,Monroe,MT2233740000000,Louisiana,LA
464663,New Orleans-Metairie,MT2235380000000,Louisiana,LA
167041,Shreveport-Bossier City,MT2243340000000,Louisiana,LA
128932,Slidell-Mandeville-Covington,MT2243640000000,Louisiana,LA
76870,Bangor,MT2312620000000,Maine,ME
55711,Lewiston-Auburn,MT2330340000000,Maine,ME
314916,Portland-South Portland,MT2338860000000,Maine,ME
1491201,Baltimore-Columbia-Towson,MT2412580000000,Maryland,MD
143060,Hagerstown-Martinsburg,MT2425180000000,Maryland,MD
109123,Lexington Park,MT2430500000000,Maryland,MD
64525,Salisbury,MT2441540000000,Maryland,MD
86654,Amherst Town-Northampton,MT2511200000000,Massachusetts,MA
115438,Barnstable Town,MT2512700000000,Massachusetts,MA
2850348,Boston-Cambridge-Newton,MT2514460000000,Massachusetts,MA
64096,Pittsfield,MT2538340000000,Massachusetts,MA
227051,Springfield,MT2544140000000,Massachusetts,MA
471229,Worcester,MT2549340000000,Massachusetts,MA
210074,Ann Arbor,MT2611460000000,Michigan,MI
64833,Battle Creek,MT2612980000000,Michigan,MI
50608,Bay City,MT2613020000000,Michigan,MI
2172533,Detroit-Warren-Dearborn,MT2619820000000,Michigan,MI
190801,Flint,MT2622420000000,Michigan,MI
630697,Grand Rapids-Wyoming-Kentwood,MT2624340000000,Michigan,MI
75348,Jackson,MT2627100000000,Michigan,MI
142045,Kalamazoo-Portage,MT2628020000000,Michigan,MI
260899,Lansing-East Lansing,MT2629620000000,Michigan,MI
43601,Midland,MT2633220000000,Michigan,MI
79624,Monroe,MT2633780000000,Michigan,MI
85872,Muskegon-Norton Shores,MT2634740000000,Michigan,MI
77265,Niles,MT2635660000000,Michigan,MI
86027,Saginaw,MT2640980000000,Michigan,MI
81840,Traverse City,MT2645900000000,Michigan,MI
139675,Duluth,MT2720260000000,Minnesota,MN
60174,Mankato,MT2731860000000,Minnesota,MN
2068549,Minneapolis-St. Paul-Bloomington,MT2733460000000,Minnesota,MN
129988,Rochester,MT2740340000000,Minnesota,MN
110497,St. Cloud,MT2741060000000,Minnesota,MN
190288,Gulfport-Biloxi,MT2825060000000,Mississippi,MS
71632,Hattiesburg,MT2825620000000,Mississippi,MS
288165,Jackson,MT2827140000000,Mississippi,MS
49420,Cape Girardeau,MT2916020000000,Missouri,MO
113800,Columbia,MT2917860000000,Missouri,MO
76778,Jefferson City,MT2927620000000,Missouri,MO
98434,Joplin,MT2927900000000,Missouri,MO
1195639,Kansas City,MT2928140000000,Missouri,MO
54897,St. Joseph,MT2941140000000,Missouri,MO
1475340,St. Louis,MT2941180000000,Missouri,MO
244955,Springfield,MT2944180000000,Missouri,MO
98967,Billings,MT3013740000000,Montana,MT
76724,Bozeman,MT3014580000000,Montana,MT
39611,Great Falls,MT3024500000000,Montana,MT
47367,Helena,MT3025740000000,Montana,MT
74009,Missoula,MT3033540000000,Montana,MT
42856,Grand Island,MT3124260000000,Nebraska,NE
195025,Lincoln,MT3130700000000,Nebraska,NE
526317,Omaha,MT3136540000000,Nebraska,NE
29179,Carson City,MT3216180000000,Nevada,NV
1223354,Las Vegas-Henderson-North Las Vegas,MT3229820000000,Nevada,NV
301308,Reno,MT3239900000000,Nevada,NV
242767,Manchester-Nashua,MT3331700000000,New Hampshire,NH
177586,Atlantic City-Hammonton,MT3412100000000,New Jersey,NJ
198683,Trenton-Princeton,MT3445940000000,New Jersey,NJ
66126,Vineland,MT3447220000000,New Jersey,NJ
469043,Albuquerque,MT3510740000000,New Mexico,NM
50216,Farmington,MT3522140000000,New Mexico,NM
102677,Las Cruces,MT3529740000000,New Mexico,NM
74665,Santa Fe,MT3542140000000,New Mexico,NM
449017,Albany-Schenectady-Troy,MT3610580000000,New York,NY
105094,Binghamton,MT3613780000000,New York,NY
550089,Buffalo-Cheektowaga,MT3615380000000,New York,NY
34641,Elmira,MT3621300000000,New York,NY
57489,Glens Falls,MT3624020000000,New York,NY
47927,Ithaca,MT3627060000000,New York,NY
86046,Kingston,MT3628740000000,New York,NY
336157,Kiryas Joel-Poughkeepsie-Newburgh,MT3628880000000,New York,NY
10178936,New York-Newark-Jersey City,MT3635620000000,New York,NY
506303,Rochester,MT3640380000000,New York,NY
309728,Syracuse,MT3645060000000,New York,NY
124463,Utica-Rome,MT3646540000000,New York,NY
43888,Watertown-Fort Drum,MT3648060000000,New York,NY
212442,Asheville,MT3711700000000,North Carolina,NC
85678,Burlington,MT3715500000000,North Carolina,NC
1473144,Charlotte-Concord-Gastonia,MT3716740000000,North Carolina,NC
320909,Durham-Chapel Hill,MT3720500000000,North Carolina,NC
152589,Fayetteville,MT3722180000000,North Carolina,NC
51061,Goldsboro,MT3724140000000,North Carolina,NC
368768,Greensboro-High Point,MT3724660000000,North Carolina,NC
82746,Greenville,MT3724780000000,North Carolina,NC
169106,Hickory-Lenoir-Morganton,MT3725860000000,North Carolina,NC
74032,Jacksonville,MT3727340000000,North Carolina,NC
44175,Pinehurst-Southern Pines,MT3738240000000,North Carolina,NC
842472,Raleigh-Cary,MT3739580000000,North Carolina,NC
62907,Rocky Mount,MT3740580000000,North Carolina,NC
220083,Wilmington,MT3748900000000,North Carolina,NC
323445,Winston-Salem,MT3749180000000,North Carolina,NC
72924,Bismarck,MT3813900000000,North Dakota,ND
152494,Fargo,MT3822020000000,North Dakota,ND
57272,Grand Forks,MT3824220000000,North Dakota,ND
39584,Minot,MT3833500000000,North Dakota,ND
359850,Akron,MT3910420000000,Ohio,OH
195278,Canton-Massillon,MT3915940000000,Ohio,OH
1171762,Cincinnati,MT3917140000000,Ohio,OH
1088179,Cleveland,MT3917410000000,Ohio,OH
1156167,Columbus,MT3918140000000,Ohio,OH
394321,Dayton-Kettering-Beavercreek,MT3919430000000,Ohio,OH
47542,Lima,MT3930620000000,Ohio,OH
53659,Mansfield,MT3931900000000,Ohio,OH
56792,Sandusky,MT3941780000000,Ohio,OH
61990,Springfield,MT3944220000000,Ohio,OH
297986,Toledo,MT3945780000000,Ohio,OH
49997,Weirton-Steubenville,MT3948260000000,West Virginia,WV
193365,Youngstown-Warren,MT3949660000000,Ohio,OH
28024,Enid,MT4021420000000,Oklahoma,OK
52121,Lawton,MT4030020000000,Oklahoma,OK
773932,Oklahoma City,MT4036420000000,Oklahoma,OK
525388,Tulsa,MT4046140000000,Oklahoma,OK
62459,Albany,MT4110540000000,Oregon,OR
132764,Bend,MT4113460000000,Oregon,OR
49799,Corvallis,MT4118700000000,Oregon,OR
189586,Eugene-Springfield,MT4121660000000,Oregon,OR
34529,Grants Pass,MT4124420000000,Oregon,OR
104583,Medford,MT4132780000000,Oregon,OR
1381774,Portland-Vancouver-Hillsboro,MT4138900000000,Oregon,OR
223861,Salem,MT4141420000000,Oregon,OR
449031,Allentown-Bethlehem-Easton,MT4210900000000,Pennsylvania,PA
57037,Altoona,MT4211020000000,Pennsylvania,PA
76625,Chambersburg,MT4216540000000,Pennsylvania,PA
124881,Erie,MT4221500000000,Pennsylvania,PA
50689,Gettysburg,MT4223900000000,Pennsylvania,PA
311470,Harrisburg-Carlisle,MT4225420000000,Pennsylvania,PA
55575,Johnstown,MT4227780000000,Pennsylvania,PA
286883,Lancaster,MT4229540000000,Pennsylvania,PA
72973,Lebanon,MT4230140000000,Pennsylvania,PA
3264483,Philadelphia-Camden-Wilmington,MT4237980000000,Pennsylvania,PA
1216382,Pittsburgh,MT4238300000000,Pennsylvania,PA
216884,Reading,MT4239740000000,Pennsylvania,PA
277510,Scranton--Wilkes-Barre,MT4242540000000,Pennsylvania,PA
76573,State College,MT4244300000000,Pennsylvania,PA
52341,Williamsport,MT4248700000000,Pennsylvania,PA
236590,York-Hanover,MT4249620000000,Pennsylvania,PA
902513,Providence-Warwick,MT4439300000000,Rhode Island,RI
445264,Charleston-North Charleston,MT4516700000000,South Carolina,SC
421589,Columbia,MT4517900000000,South Carolina,SC
92109,Florence,MT4522500000000,South Carolina,SC
480726,Greenville-Anderson-Greer,MT4524860000000,South Carolina,SC
97339,Hilton Head Island-Bluffton-Port Royal,MT4525940000000,South Carolina,SC
167624,Myrtle Beach-Conway-North Myrtle Beach,MT4534820000000,South Carolina,SC
178681,Spartanburg,MT4543900000000,South Carolina,SC
41510,Sumter,MT4544940000000,South Carolina,SC
80264,Rapid City,MT4639660000000,South Dakota,SD
175720,Sioux Falls,MT4643620000000,South Dakota,SD
290866,Chattanooga,MT4716860000000,Tennessee,TN
140416,Clarksville,MT4717300000000,Tennessee,TN
56341,Cleveland,MT4717420000000,Tennessee,TN
78785,Jackson,MT4727180000000,Tennessee,TN
97246,Johnson City,MT4727740000000,Tennessee,TN
132913,Kingsport-Bristol,MT4728700000000,Tennessee,TN
455127,Knoxville,MT4728940000000,Tennessee,TN
628044,Memphis,MT4732820000000,Tennessee,TN
54168,Morristown,MT4734100000000,Tennessee,TN
1166588,Nashville-Davidson--Murfreesboro--Franklin,MT4734980000000,Tennessee,TN
87682,Abilene,MT4810180000000,Texas,TX
139082,Amarillo,MT4811100000000,Texas,TX
1517670,Austin-Round Rock-San Marcos,MT4812420000000,Texas,TX
185386,Beaumont-Port Arthur,MT4813140000000,Texas,TX
191514,Brownsville-Harlingen,MT4815180000000,Texas,TX
155380,College Station-Bryan,MT4817780000000,Texas,TX
211097,Corpus Christi,MT4818580000000,Texas,TX
4528463,Dallas-Fort Worth-Arlington,MT4819100000000,Texas,TX
24301,Eagle Pass,MT4820580000000,Texas,TX
419954,El Paso,MT4821340000000,Texas,TX
3869127,Houston-Pasadena-The Woodlands,MT4826420000000,Texas,TX
202425,Killeen-Temple,MT4828660000000,Texas,TX
120443,Laredo,MT4829700000000,Texas,TX
128876,Longview,MT4830980000000,Texas,TX
185497,Lubbock,MT4831180000000,Texas,TX
401144,McAllen-Edinburg-Mission,MT4832580000000,Texas,TX
104373,Midland,MT4833260000000,Texas,TX
87350,Odessa,MT4836220000000,Texas,TX
62989,San Angelo,MT4841660000000,Texas,TX
1351856,San Antonio-New Braunfels,MT4841700000000,Texas,TX
71760,Sherman-Denison,MT4843300000000,Texas,TX
62260,Texarkana,MT4845500000000,Texas,TX
119143,Tyler,MT4846340000000,Texas,TX
45339,Victoria,MT4847020000000,Texas,TX
147975,Waco,MT4847380000000,Texas,TX
66853,Wichita Falls,MT4848660000000,Texas,TX
81576,Logan,MT4930860000000,Utah,UT
352951,Ogden,MT4936260000000,Utah,UT
373164,Provo-Orem-Lehi,MT4939340000000,Utah,UT
95289,St. George,MT4941100000000,Utah,UT
738046,Salt Lake City-Murray,MT4941620000000,Utah,UT
130828,Burlington-South Burlington,MT5015540000000,Vermont,VT
93790,Blacksburg-Christiansburg-Radford,MT5113980000000,Virginia,VA
120642,Charlottesville,MT5116820000000,Virginia,VA
71305,Harrisonburg,MT5125500000000,Virginia,VA
126138,Lynchburg,MT5131340000000,Virginia,VA
724248,Richmond,MT5140060000000,Virginia,VA
158522,Roanoke,MT5140220000000,Virginia,VA
64567,Staunton-Stuarts Draft,MT5144420000000,Virginia,VA
875850,Virginia Beach-Chesapeake-Norfolk,MT5147260000000,Virginia,VA
77396,Winchester,MT5149020000000,Virginia,VA
112433,Bellingham,MT5313380000000,Washington,WA
122207,Bremerton-Silverdale-Port Orchard,MT5314740000000,Washington,WA
146657,Kennewick-Richland,MT5328420000000,Washington,WA
46872,Longview-Kelso,MT5331020000000,Washington,WA
59247,Mount Vernon-Anacortes,MT5334580000000,Washington,WA
144613,Olympia-Lacey-Tumwater,MT5336500000000,Washington,WA
2339272,Seattle-Tacoma-Bellevue,MT5342660000000,Washington,WA
280099,Spokane-Spokane Valley,MT5344060000000,Washington,WA
29291,Walla Walla,MT5347460000000,Washington,WA
59186,Wenatchee-East Wenatchee,MT5348300000000,Washington,WA
118941,Yakima,MT5349420000000,Washington,WA
45115,Beckley,MT5413220000000,West Virginia,WV
88430,Charleston,MT5416620000000,West Virginia,WV
156505,Huntington-Ashland,MT5426580000000,West Virginia,WV
70709,Morgantown,MT5434060000000,West Virginia,WV
38493,Parkersburg-Vienna,MT5437620000000,West Virginia,WV
59191,Wheeling,MT5448540000000,West Virginia,WV
137537,Appleton,MT5511540000000,Wisconsin,WI
96920,Eau Claire,MT5520740000000,Wisconsin,WI
54757,Fond du Lac,MT5522540000000,Wisconsin,WI
181151,Green Bay,MT5524580000000,Wisconsin,WI
87219,Janesville-Beloit,MT5527500000000,Wisconsin,WI
96469,Kenosha,MT5528450000000,Wisconsin,WI
91775,La Crosse-Onalaska,MT5529100000000,Wisconsin,WI
410591,Madison,MT5531540000000,Wisconsin,WI
821982,Milwaukee-Waukesha,MT5533340000000,Wisconsin,WI
93140,Oshkosh-Neenah,MT5536780000000,Wisconsin,WI
101258,Racine-Mount Pleasant,MT5539540000000,Wisconsin,WI
63604,Sheboygan,MT5543100000000,Wisconsin,WI
75023,Wausau,MT5548140000000,Wisconsin,WI
42403,Casper,MT5616220000000,Wyoming,WY
49313,Cheyenne,MT5616940000000,Wyoming,WY
1621991,Anaheim-Santa Ana-Irvine,DV0611244000000,California,CA
5091130,Los Angeles-Long Beach-Glendale,DV0631084000000,California,CA
1442549,Oakland-Fremont-Berkeley,DV0636084000000,California,CA
925699,San Francisco-San Mateo-Redwood City,DV0641884000000,California,CA
124159,San Rafael,DV0642034000000,California,CA
385430,Wilmington,DV1048864000000,Delaware,DE
1083109,Fort Lauderdale-Pompano Beach-Sunrise,DV1222744000000,Florida,FL
1445779,Miami-Miami Beach-Kendall,DV1233124000000,Florida,FL
498097,St. Petersburg-Clearwater-Largo,DV1241304000000,Florida,FL
1197788,Tampa,DV1245294000000,Florida,FL
774702,West Palm Beach-Boca Raton-Delray Beach,DV1248424000000,Florida,FL
2562436,Atlanta-Sandy Springs-Roswell,DV1312054000000,Georgia,GA
735920,Marietta,DV1331924000000,Georgia,GA
3890015,Chicago-Naperville-Schaumburg,DV1716984000000,Illinois,IL
408152,Elgin,DV1720994000000,Illinois,IL
370047,Lake County,DV1729404000000,Illinois,IL
350752,Lake County-Porter County-Jasper County,DV1829414000000,Indiana,IN
722071,Frederick-Gaithersburg-Bethesda,DV2423224000000,Maryland,MD
1186653,Boston,DV2514454000000,Massachusetts,MA
1400313,Cambridge-Newton-Framingham,DV2515764000000,Massachusetts,MA
821490,Detroit-Dearborn-Livonia,DV2619804000000,Michigan,MI
1351041,Warren-Troy-Farmington Hills,DV2647664000000,Michigan,MI
263382,Rockingham County-Strafford County,DV3340484000000,New Hampshire,NH
689716,Camden,DV3415804000000,New Jersey,NJ
1269359,Lakewood-New Brunswick,DV3429484000000,New Jersey,NJ
1155175,Newark,DV3435084000000,New Jersey,NJ
1473596,Nassau County-Suffolk County,DV3635004000000,New York,NY
6280806,New York-Jersey City-White Plains,DV3635614000000,New York,NY
1113153,Montgomery County-Bucks County-Chester County,DV4233874000000,Pennsylvania,PA
1076184,Philadelphia,DV4237964000000,Pennsylvania,PA
3084425,Dallas-Plano-Irving,DV4819124000000,Texas,TX
1444038,Fort Worth-Arlington-Grapevine,DV4823104000000,Texas,TX
1804922,Arlington-Alexandria-Reston,DV5111694000000,Virginia,VA
467243,Everett,DV5321794000000,Washington,WA
1377330,Seattle-Bellevue-Kent,DV5342644000000,Washington,WA
494699,Tacoma-Lakewood,DV5345104000000,Washington,WA
45065,Albertville,MC0110700000000,Alabama,AL
16383,Alexander City,MC0110760000000,Alabama,AL
40037,Cullman,MC0118980000000,Alabama,AL
23862,Enterprise,MC0121460000000,Alabama,AL
9566,Eufaula,MC0121640000000,Alabama,AL
32851,Fort Payne,MC0122840000000,Alabama,AL
19065,Ozark,MC0137120000000,Alabama,AL
13948,Russellville,MC0140770000000,Alabama,AL
21095,Scottsboro,MC0142460000000,Alabama,AL
14664,Selma,MC0142820000000,Alabama,AL
39272,Talladega-Sylacauga,MC0145180000000,Alabama,AL
15575,Troy,MC0145980000000,Alabama,AL
16187,Juneau,MC0227940000000,Alaska,AK
6752,Ketchikan,MC0228540000000,Alaska,AK
21009,Nogales,MC0435700000000,Arizona,AZ
21456,Payson,MC0437740000000,Arizona,AZ
17178,Safford,MC0440940000000,Arizona,AZ
37963,Show Low,MC0443320000000,Arizona,AZ
9348,Arkadelphia,MC0511660000000,Arkansas,AR
17858,Batesville,MC0512900000000,Arkansas,AR
20653,Blytheville,MC0514180000000,Arkansas,AR
11159,Camden,MC0515780000000,Arkansas,AR
15659,El Dorado,MC0520980000000,Arkansas,AR
7547,Forrest City,MC0522620000000,Arkansas,AR
19061,Harrison,MC0525460000000,Arkansas,AR
8752,Magnolia,MC0531620000000,Arkansas,AR
13249,Malvern,MC0531680000000,Arkansas,AR
16627,Mountain Home,MC0534260000000,Arkansas,AR
20158,Paragould,MC0537500000000,Arkansas,AR
27471,Pine Bluff,MC0538220000000,Arkansas,AR
37222,Russellville,MC0540780000000,Arkansas,AR
34651,Searcy,MC0542620000000,Arkansas,AR
8252,Bishop,MC0613860000000,California,CA
26025,Clearlake,MC0617340000000,California,CA
8795,Crescent City,MC0618860000000,California,CA
59972,Eureka-Arcata,MC0621700000000,California,CA
26724,Red Bluff,MC0639780000000,California,CA
21497,Sonora,MC0643760000000,California,CA
7963,Susanville,MC0645000000000,California,CA
47304,Truckee-Grass Valley,MC0646020000000,California,CA
36028,Ukiah,MC0646380000000,California,CA
12661,Alamosa,MC0810480000000,Colorado,CO
27610,Breckenridge,MC0814720000000,Colorado,CO
15655,Canon City,MC0815860000000,Colorado,CO
29585,Durango,MC0820420000000,Colorado,CO
36428,Edwards,MC0820780000000,Colorado,CO
14520,Fort Morgan,MC0822820000000,Colorado,CO
20108,Montrose,MC0833940000000,Colorado,CO
48218,Rifle,MC0840090000000,Colorado,CO
21967,Steamboat Springs,MC0844460000000,Colorado,CO
10544,Sterling,MC0844540000000,Colorado,CO
51250,Putnam,MC0939480000000,Connecticut,CT
62755,Torrington,MC0945860000000,Connecticut,CT
115733,Seaford,MC1042580000000,Delaware,DE
12521,Arcadia,MC1211580000000,Florida,FL
25279,Clewiston,MC1217500000000,Florida,FL
50013,Key West-Key Largo,MC1228580000000,Florida,FL
28044,Lake City,MC1229380000000,Florida,FL
15985,Okeechobee,MC1236380000000,Florida,FL
29170,Palatka,MC1237260000000,Florida,FL
13879,Americus,MC1311140000000,Georgia,GA
11798,Bainbridge,MC1312460000000,Georgia,GA
29423,Calhoun,MC1315660000000,Georgia,GA
19567,Cedartown,MC1316340000000,Georgia,GA
8948,Cordele,MC1318380000000,Georgia,GA
22188,Cornelia,MC1318460000000,Georgia,GA
22317,Douglas,MC1320060000000,Georgia,GA
22865,Dublin,MC1320140000000,Georgia,GA
6849,Fitzgerald,MC1322340000000,Georgia,GA
44883,Jefferson,MC1327600000000,Georgia,GA
12741,Jesup,MC1327700000000,Georgia,GA
23813,Kingsland,MC1328680000000,Georgia,GA
58243,LaGrange,MC1329300000000,Georgia,GA
19092,Milledgeville,MC1333300000000,Georgia,GA
21912,Moultrie,MC1334220000000,Georgia,GA
43480,Statesboro,MC1344340000000,Georgia,GA
9028,Summerville,MC1344900000000,Georgia,GA
12714,Thomaston,MC1345580000000,Georgia,GA
32515,Thomasville,MC1345620000000,Georgia,GA
23969,Tifton,MC1345700000000,Georgia,GA
10453,Toccoa,MC1345740000000,Georgia,GA
